product_id,review_count_observed,review_avg_rating,recommendation_rate,avg_helpfulness,avg_review_length,skin_share_dry,theme_lightweight_count,theme_greasy_count,theme_hydrating_count,theme_drying_count,theme_fragrance_count,theme_irritation_count,theme_breakout_count,theme_absorption_count,theme_sticky_count,theme_texture_count,theme_effective_count,skin_share_unknown,skin_share_combination,skin_share_normal,skin_share_oily,skin_share_sensitive
P411881,131,3.4427480916030535,0.4666666666666667,0.6863590065658707,368.35114503816794,0.183206106870229,1,2,20,17,1,21,3,7,2,31,47,0.19083969465648856,0.3816793893129771,0.1297709923664122,0.11450381679389313,0.0
P476683,131,4.473282442748092,0.9312977099236641,0.31285583777259096,374.03053435114504,0.22900763358778625,7,6,30,11,2,6,3,4,1,47,34,0.022900763358778626,0.5343511450381679,0.11450381679389313,0.09923664122137404,0.0
P476733,131,4.015267175572519,0.7557251908396947,0.8407893889816478,357.7175572519084,0.09923664122137404,5,51,16,16,7,9,8,2,2,49,24,0.022900763358778626,0.48091603053435117,0.09923664122137404,0.29770992366412213,0.0
P482696,131,4.534351145038168,0.916030534351145,0.6861834248451337,382.67175572519085,0.21374045801526717,22,13,59,17,39,22,2,14,3,71,26,0.030534351145038167,0.5572519083969466,0.12213740458015267,0.07633587786259542,0.0
P471097,130,4.546153846153846,0.9,0.47285909786683705,418.7692307692308,0.2076923076923077,1,1,6,4,0,4,0,5,0,55,52,0.015384615384615385,0.5692307692307692,0.13076923076923078,0.07692307692307693,0.0
P397622,130,4.053846153846154,0.794392523364486,0.7952733547777258,234.09230769230768,0.2076923076923077,0,10,49,32,22,27,17,3,4,29,13,0.2,0.45384615384615384,0.08461538461538462,0.05384615384615385,0.0
P408301,129,3.8449612403100777,0.6071428571428571,0.798082838825723,403.71317829457365,0.07751937984496124,0,12,10,27,22,14,33,0,0,51,33,0.3798449612403101,0.3333333333333333,0.12403100775193798,0.08527131782945736,0.0
P447199,129,3.9844961240310077,0.7131782945736435,0.8184365199804307,311.6666666666667,0.20930232558139536,1,3,27,13,23,12,14,2,8,23,19,,0.5271317829457365,0.20930232558139536,0.05426356589147287,0.0
P502986,129,4.891472868217054,0.9922480620155039,0.0,287.0077519379845,0.13178294573643412,2,0,7,0,0,2,0,5,3,60,20,0.03875968992248062,0.5271317829457365,0.1937984496124031,0.10852713178294573,0.0
P394702,129,3.8372093023255816,0.75,0.8003804695553485,332.1860465116279,0.13178294573643412,2,4,48,17,4,19,4,17,3,24,37,0.37209302325581395,0.3333333333333333,0.10077519379844961,0.06201550387596899,0.0
P470240,129,4.1937984496124034,0.7596899224806202,0.7788164203657824,246.84496124031008,0.20930232558139536,0,14,12,14,30,14,26,13,18,35,30,0.015503875968992248,0.4806201550387597,0.18604651162790697,0.10852713178294573,0.0
P503920,129,4.875968992248062,0.9922480620155039,0.8436507793033824,403.71317829457365,0.2713178294573643,1,1,5,18,1,47,7,1,0,65,53,0.06201550387596899,0.49612403100775193,0.10077519379844961,0.06976744186046512,0.0
P474844,128,4.609375,0.921875,0.8629337300856909,396.3515625,0.234375,7,19,41,7,20,13,2,17,5,65,45,0.015625,0.4453125,0.21875,0.0859375,0.0
P440933,127,3.984251968503937,0.7244094488188977,0.8516131333022747,222.64566929133858,0.13385826771653545,0,10,6,19,3,23,29,0,0,30,40,0.031496062992125984,0.5748031496062992,0.10236220472440945,0.15748031496062992,0.0
P500318,127,4.440944881889764,0.8976377952755905,0.7357579746160162,313.86614173228344,0.007874015748031496,16,19,9,8,38,13,17,13,6,60,29,,0.7401574803149606,0.1732283464566929,0.07874015748031496,0.0
P484081,127,4.519685039370079,0.9291338582677166,0.824380015922805,316.244094488189,0.16535433070866143,3,16,41,18,13,13,2,12,0,54,22,0.031496062992125984,0.5196850393700787,0.11811023622047244,0.16535433070866143,0.0
P482025,127,4.803149606299213,0.984251968503937,0.9291666746139526,472.5748031496063,0.25196850393700787,1,26,94,31,47,14,7,19,3,77,21,,0.49606299212598426,0.16535433070866143,0.08661417322834646,0.0
P440483,126,3.9603174603174605,0.7698412698412699,0.8158332311162134,223.5793650793651,0.1984126984126984,2,7,30,16,21,15,13,0,8,49,12,0.031746031746031744,0.5,0.12698412698412698,0.14285714285714285,0.0
P473148,126,4.380952380952381,0.873015873015873,0.8381679785251618,311.3253968253968,0.23015873015873015,2,9,45,45,25,27,25,1,1,67,20,0.023809523809523808,0.5317460317460317,0.14285714285714285,0.07142857142857142,0.0
P476726,125,4.36,0.912,0.7000000006274173,315.704,0.048,2,18,6,26,46,52,15,0,0,67,25,0.016,0.4,0.096,0.44,0.0
P453818,125,4.464,0.912,0.8920267548443924,357.032,0.272,3,18,47,28,7,38,11,6,0,51,30,0.016,0.456,0.144,0.112,0.0
P377178,125,4.128,0.7777777777777778,0.7552509281511713,305.136,0.192,3,8,26,9,8,8,9,5,0,23,50,0.336,0.36,0.064,0.048,0.0
P429522,125,3.616,0.576,0.7959607305510021,264.24,0.2,17,46,21,16,15,17,16,12,2,35,18,0.008,0.584,0.104,0.104,0.0
P483700,124,4.379032258064516,0.8790322580645161,0.5614776810010275,323.0241935483871,0.2661290322580645,14,4,43,10,11,33,2,9,1,59,30,0.024193548387096774,0.4274193548387097,0.25,0.03225806451612903,0.0
P398502,124,4.435483870967742,0.8640776699029126,0.5679562902378459,466.3225806451613,0.11290322580645161,0,5,13,9,0,27,28,10,0,45,48,0.1774193548387097,0.5645161290322581,0.08064516129032258,0.06451612903225806,0.0
P444967,124,4.096774193548387,0.782258064516129,0.7827440914797023,193.66935483870967,0.1935483870967742,0,4,21,17,30,11,7,2,3,37,10,0.008064516129032258,0.5403225806451613,0.16129032258064516,0.0967741935483871,0.0
P471041,123,4.333333333333333,0.8455284552845529,0.5441133824423847,259.3333333333333,0.14634146341463414,0,8,11,17,21,31,19,2,10,38,32,0.0975609756097561,0.4959349593495935,0.13821138211382114,0.12195121951219512,0.0
P433519,123,3.5284552845528454,0.6260162601626016,0.7681020785932956,456.390243902439,0.2926829268292683,0,27,34,30,46,8,15,20,51,71,31,0.016260162601626018,0.45528455284552843,0.17886178861788618,0.056910569105691054,0.0
P502997,123,3.6341463414634148,0.6721311475409836,0.8055977968202122,336.5609756097561,0.17073170731707318,16,5,11,25,36,22,90,4,3,42,46,0.08130081300813008,0.4796747967479675,0.11382113821138211,0.15447154471544716,0.0
P442854,122,3.6311475409836067,0.7131147540983607,0.6524088694801871,395.74590163934425,0.1885245901639344,0,1,5,2,1,10,26,0,0,15,69,,0.5737704918032787,0.13114754098360656,0.10655737704918032,0.0
P470535,122,4.737704918032787,0.9508196721311475,0.610418530831854,409.6639344262295,0.1885245901639344,2,7,10,6,20,22,11,6,7,76,42,0.040983606557377046,0.5163934426229508,0.1557377049180328,0.09836065573770492,0.0
P464242,122,4.508196721311475,0.9508196721311475,0.7459025344876355,395.2950819672131,0.13114754098360656,7,14,49,19,8,13,14,14,39,80,36,0.00819672131147541,0.5491803278688525,0.1885245901639344,0.12295081967213115,0.0
P436365,121,3.5041322314049586,0.6776859504132231,0.6567126035544217,441.26446280991735,0.2644628099173554,3,4,17,29,18,46,21,3,0,41,39,,0.49586776859504134,0.1487603305785124,0.09090909090909091,0.0
P455212,121,3.512396694214876,0.6446280991735537,0.8246178436895897,274.6115702479339,0.14049586776859505,0,1,20,18,9,9,5,4,3,32,19,0.008264462809917356,0.5537190082644629,0.17355371900826447,0.12396694214876033,0.0
P444614,120,3.783333333333333,0.7,0.7932653824036772,441.225,0.19166666666666668,0,0,12,14,39,1,1,1,14,14,19,,0.4666666666666667,0.2,0.14166666666666666,0.0
P392143,120,3.65,0.6538461538461539,0.7650184808116333,446.2416666666667,0.23333333333333334,0,13,42,20,51,14,15,1,1,23,28,0.24166666666666667,0.36666666666666664,0.1,0.058333333333333334,0.0
P399755,120,4.391666666666667,0.8833333333333333,0.7834463992944131,362.075,0.19166666666666668,0,0,7,2,2,35,0,0,1,11,63,0.016666666666666666,0.55,0.125,0.11666666666666667,0.0
P468850,120,4.7,0.9416666666666667,0.3275619195855182,404.1333333333333,0.26666666666666666,24,27,109,24,27,23,7,8,10,71,32,0.008333333333333333,0.4666666666666667,0.15,0.10833333333333334,0.0
P502046,119,4.5966386554621845,0.9411764705882353,0.8300237690026944,276.47058823529414,0.20168067226890757,29,24,77,8,44,7,8,15,14,65,13,,0.6050420168067226,0.12605042016806722,0.06722689075630252,0.0
P416344,119,4.0,0.7027027027027027,0.7237158690889677,304.7647058823529,0.16806722689075632,0,15,20,39,21,15,12,0,1,53,14,0.07563025210084033,0.5378151260504201,0.08403361344537816,0.13445378151260504,0.0
P500113,119,4.050420168067227,0.865546218487395,0.5614035255030582,351.94117647058823,0.058823529411764705,2,44,16,32,46,37,26,0,1,60,18,0.008403361344537815,0.5462184873949579,0.025210084033613446,0.36134453781512604,0.0
P392472,118,4.02542372881356,0.8095238095238095,0.8201346320933417,318.47457627118644,0.0847457627118644,0,25,9,40,15,18,23,0,0,55,24,0.3474576271186441,0.3474576271186441,0.0847457627118644,0.13559322033898305,0.0
P442859,118,4.372881355932203,0.8389830508474576,0.7767711481168157,399.6694915254237,0.1694915254237288,0,12,17,35,2,30,31,1,1,61,31,0.01694915254237288,0.576271186440678,0.11016949152542373,0.1271186440677966,0.0
P503878,118,4.601694915254237,0.9067796610169492,0.9049093114432468,234.47457627118644,0.3305084745762712,0,3,42,22,29,5,0,0,23,38,13,0.09322033898305085,0.3474576271186441,0.1694915254237288,0.059322033898305086,0.0
P503927,117,4.589743589743589,0.9401709401709402,0.7973333203792572,271.1794871794872,0.39316239316239315,0,0,29,26,11,12,4,1,6,53,19,0.10256410256410256,0.19658119658119658,0.28205128205128205,0.02564102564102564,0.0
P460554,117,4.6068376068376065,0.9401709401709402,0.7664282401954686,348.6837606837607,0.11965811965811966,0,9,12,22,19,29,47,3,1,35,39,,0.5555555555555556,0.1623931623931624,0.1623931623931624,0.0
P500109,116,4.137931034482759,0.8017241379310345,0.7829861032466093,279.0948275862069,0.1810344827586207,7,11,50,8,28,23,3,8,7,51,19,0.02586206896551724,0.5689655172413793,0.12931034482758622,0.09482758620689655,0.0
P380027,116,4.439655172413793,0.8703703703703703,0.7619525190395645,268.4051724137931,0.08620689655172414,0,16,5,39,20,14,20,0,1,56,20,0.28448275862068967,0.43103448275862066,0.10344827586206896,0.09482758620689655,0.0
P504325,116,4.853448275862069,0.9827586206896551,0.8352713023507318,344.38793103448273,0.2413793103448276,12,8,38,14,15,10,3,7,7,41,18,0.017241379310344827,0.5086206896551724,0.14655172413793102,0.08620689655172414,0.0
P448537,116,4.224137931034483,0.853448275862069,0.7662675156466012,282.7155172413793,0.1810344827586207,7,3,14,8,9,22,16,4,6,33,36,0.008620689655172414,0.5689655172413793,0.14655172413793102,0.09482758620689655,0.0
P433975,116,4.2155172413793105,0.8189655172413793,0.8293120938998002,287.92241379310343,0.16379310344827586,13,2,34,7,8,13,0,7,1,39,29,0.04310344827586207,0.49137931034482757,0.25,0.05172413793103448,0.0
P388262,116,3.7758620689655173,0.717948717948718,0.7894651153177585,325.98275862068965,0.16379310344827586,1,3,30,16,7,15,2,9,0,39,33,0.25,0.3793103448275862,0.16379310344827586,0.04310344827586207,0.0
P446916,115,4.2,0.8434782608695652,0.840916393500454,360.9130434782609,0.24347826086956523,3,14,33,46,18,26,2,3,2,32,41,0.06956521739130435,0.4434782608695652,0.1565217391304348,0.08695652173913043,0.0
P407040,115,4.130434782608695,0.8372093023255814,0.7691720447848353,373.5739130434783,0.11304347826086956,2,14,16,29,2,21,100,7,4,23,44,0.3565217391304348,0.34782608695652173,0.043478260869565216,0.1391304347826087,0.0
P412117,114,4.307017543859649,0.7640449438202247,0.8452627606531407,333.719298245614,0.35964912280701755,2,28,63,69,19,23,8,12,2,35,25,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.008771929824561403,0.0
P461936,114,4.12280701754386,0.8421052631578947,0.619538351893425,397.92105263157896,0.2807017543859649,1,0,1,1,0,1,0,0,1,36,43,0.03508771929824561,0.47368421052631576,0.14035087719298245,0.07017543859649122,0.0
P474110,114,4.649122807017544,0.9298245614035088,0.8082144483067524,364.7894736842105,0.2543859649122807,10,6,17,10,32,28,13,25,21,51,42,0.017543859649122806,0.631578947368421,0.07017543859649122,0.02631578947368421,0.0
P446638,113,4.575221238938053,0.9557522123893806,0.7444992849360341,454.13274336283183,0.22123893805309736,2,14,9,25,23,28,15,0,0,63,33,0.035398230088495575,0.5486725663716814,0.09734513274336283,0.09734513274336283,0.0
P449102,112,4.383928571428571,0.8928571428571429,0.8302518102683519,242.63392857142858,0.125,2,3,36,6,26,0,0,0,49,35,8,0.017857142857142856,0.5535714285714286,0.16071428571428573,0.14285714285714285,0.0
P483696,112,4.660714285714286,0.9285714285714286,0.7056584196326173,322.07142857142856,0.24107142857142858,1,8,17,43,20,24,7,0,0,75,24,0.017857142857142856,0.5625,0.10714285714285714,0.07142857142857142,0.0
P397465,112,4.151785714285714,0.7682926829268293,0.7786371535979785,181.25,0.16071428571428573,0,2,39,13,44,2,0,0,6,29,6,0.19642857142857142,0.49107142857142855,0.07142857142857142,0.08035714285714286,0.0
P471761,112,4.366071428571429,0.8660714285714286,0.7880597989493554,284.70535714285717,0.16071428571428573,0,11,41,15,7,20,15,2,3,38,26,0.008928571428571428,0.625,0.14285714285714285,0.0625,0.0
P483698,112,4.589285714285714,0.9017857142857143,0.38622682304172723,300.91964285714283,0.25892857142857145,26,15,91,24,19,14,10,17,7,52,22,0.017857142857142856,0.49107142857142855,0.13392857142857142,0.09821428571428571,0.0
P500746,112,4.544642857142857,0.9196428571428571,0.7436540811448484,288.8392857142857,0.2767857142857143,29,13,75,33,9,17,11,15,26,59,15,0.03571428571428571,0.45535714285714285,0.14285714285714285,0.08928571428571429,0.0
P469196,111,3.7567567567567566,0.6756756756756757,0.8220779298275125,236.63063063063063,0.14414414414414414,0,0,0,0,0,0,0,0,1,7,5,0.05405405405405406,0.5315315315315315,0.13513513513513514,0.13513513513513514,0.0
P501166,111,4.657657657657658,0.9459459459459459,0.8370258894833651,332.8018018018018,0.11711711711711711,23,15,77,8,20,15,19,18,9,54,31,0.05405405405405406,0.32432432432432434,0.34234234234234234,0.16216216216216217,0.0
P483661,111,4.513513513513513,0.9009009009009009,0.6846197583157607,358.52252252252254,0.17117117117117117,7,6,15,11,28,56,13,21,9,68,35,0.05405405405405406,0.5765765765765766,0.13513513513513514,0.06306306306306306,0.0
P500117,111,4.342342342342342,0.8198198198198198,0.7857979858915011,272.3243243243243,0.23423423423423423,17,26,4,5,41,17,5,4,7,31,12,0.036036036036036036,0.44144144144144143,0.21621621621621623,0.07207207207207207,0.0
P503652,110,4.418181818181818,0.9090909090909091,0.8974358974358975,358.6727272727273,0.20909090909090908,6,42,70,38,54,16,12,11,3,52,15,0.09090909090909091,0.509090909090909,0.11818181818181818,0.07272727272727272,0.0
P433618,110,4.245454545454545,0.7818181818181819,0.7886893727043842,335.9909090909091,0.13636363636363635,0,21,8,40,15,15,20,1,0,54,15,,0.6,0.12727272727272726,0.13636363636363635,0.0
P440317,109,3.623853211009174,0.6422018348623854,0.8045112641071374,341.4954128440367,0.27522935779816515,1,19,44,14,59,17,12,7,1,35,31,0.01834862385321101,0.46788990825688076,0.1559633027522936,0.08256880733944955,0.0
P501421,109,4.6880733944954125,0.9724770642201835,0.906442902982235,308.8532110091743,0.1834862385321101,3,14,20,26,20,12,3,0,4,63,26,0.045871559633027525,0.5504587155963303,0.10091743119266056,0.11926605504587157,0.0
P460758,109,4.146788990825688,0.7247706422018348,0.5524180228398605,421.4954128440367,0.27522935779816515,8,12,46,26,20,29,11,14,4,50,32,0.009174311926605505,0.5412844036697247,0.06422018348623854,0.11009174311926606,0.0
P430813,108,4.083333333333333,0.75,0.8142815305906184,276.8796296296296,0.19444444444444445,0,7,23,8,17,15,6,3,7,38,24,0.009259259259259259,0.5833333333333334,0.09259259259259259,0.12037037037037036,0.0
P417625,108,3.9166666666666665,0.7156862745098039,0.6984495079517364,351.1111111111111,0.10185185185185185,8,8,18,10,11,13,2,10,1,31,34,0.046296296296296294,0.5185185185185185,0.25,0.08333333333333333,0.0
P504988,108,4.703703703703703,0.9722222222222222,0.7921052637853121,322.6574074074074,0.12037037037037036,0,9,12,25,20,17,6,0,0,63,20,0.037037037037037035,0.6203703703703703,0.10185185185185185,0.12037037037037036,0.0
P501031,108,4.574074074074074,0.9814814814814815,0.7109557309975991,346.4259259259259,0.08333333333333333,3,2,11,21,23,37,17,0,3,54,34,0.009259259259259259,0.6296296296296297,0.12962962962962962,0.14814814814814814,0.0
P482327,108,3.9537037037037037,0.7314814814814815,0.7410642650113048,227.27777777777777,0.25925925925925924,0,7,17,28,1,14,13,1,0,38,19,0.046296296296296294,0.5277777777777778,0.09259259259259259,0.07407407407407407,0.0
P457694,108,4.212962962962963,0.8240740740740741,0.7874999352863856,468.9537037037037,0.2037037037037037,0,2,6,10,20,36,32,1,1,54,55,,0.5370370370370371,0.1574074074074074,0.10185185185185185,0.0
P483701,108,4.574074074074074,0.8611111111111112,0.8394048406231788,330.31481481481484,0.25,2,13,44,17,14,21,12,7,3,43,38,0.046296296296296294,0.5555555555555556,0.07407407407407407,0.07407407407407407,0.0
P464244,107,4.598130841121495,0.9439252336448598,0.8669077279892835,340.22429906542055,0.14018691588785046,3,6,11,17,27,15,12,6,5,49,32,0.009345794392523364,0.5420560747663551,0.19626168224299065,0.11214953271028037,0.0
P454821,107,3.878504672897196,0.7476635514018691,0.8252811463106247,486.6448598130841,0.2336448598130841,0,4,1,5,0,9,12,0,0,33,37,0.028037383177570093,0.5327102803738317,0.09345794392523364,0.11214953271028037,0.0
P468149,107,4.205607476635514,0.8130841121495327,0.6666255561867729,381.7943925233645,0.16822429906542055,0,0,0,0,1,2,0,0,1,33,31,0.018691588785046728,0.5514018691588785,0.09345794392523364,0.16822429906542055,0.0
P475172,106,4.716981132075472,0.9245283018867925,0.6260561937825722,344.0377358490566,0.2641509433962264,6,8,40,22,33,12,1,9,6,73,15,0.018867924528301886,0.5471698113207547,0.12264150943396226,0.04716981132075472,0.0
P440926,105,4.114285714285714,0.7714285714285715,0.7912468777315037,251.2095238095238,0.3047619047619048,0,17,53,28,27,23,14,3,13,38,22,0.009523809523809525,0.5047619047619047,0.13333333333333333,0.047619047619047616,0.0
P433468,105,4.114285714285714,0.7428571428571429,0.6322861204108039,397.8857142857143,0.047619047619047616,2,10,13,24,12,18,77,1,3,22,50,,0.6190476190476191,0.10476190476190476,0.22857142857142856,0.0
P440929,105,4.476190476190476,0.8952380952380953,0.8245863192453143,225.1809523809524,0.1523809523809524,1,7,7,27,8,24,13,0,0,43,15,0.0380952380952381,0.5428571428571428,0.12380952380952381,0.14285714285714285,0.0
P402992,105,3.4380952380952383,0.632183908045977,0.7421782544681004,434.5809523809524,0.1523809523809524,0,1,1,3,0,2,1,0,1,31,54,0.0761904761904762,0.4666666666666667,0.21904761904761905,0.08571428571428572,0.0
